feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr11:2131369-2133226:-	983.712854999264	9.26402837109329	0.486559958436348	19.0398494789111	7.97565068337828e-81	9.56759055978058e-77	IGF2;INS-IGF2
chr2:188974269-188974543:+	2141.9496878461	10.4227702186982	0.560795433847803	18.585690235001	4.19567321876919e-77	2.51656479661776e-73	COL3A1;AC066694.1
chr11:65499028-65502166:+	4189.89351979437	3.16014255434683	0.183800486743202	17.19333071605	2.97914987767879e-66	1.19126273108782e-62	MALAT1
chr2:215436039-215436073:-	234.8786092014	6.3098453883726	0.390176682862049	16.1717643968066	7.97803919642365e-59	2.39261395500745e-55	FN1
chr11:65502592-65504724:+	596.376719255446	3.41985085345139	0.225293737839111	15.1795202398995	4.83303738123943e-52	1.15954232850696e-48	MALAT1
chr5:69167042-69167249:+	127.172134179774	-2.46725018798231	0.164474302965367	-15.0008247093884	7.25126978066144e-51	1.44977053814691e-47	CCNB1
chr17:50201609-50201635:-	221.446446592663	7.55054628424808	0.505492881340103	14.9369982505609	1.89312862718918e-50	3.24428157310877e-47	COL1A1
chr12:52904732-52905110:-	477.668645000596	3.00378667889874	0.210324294132067	14.281691476937	2.84608603795366e-46	4.26770601391152e-43	KRT8
chrX:23783170-23783329:+	119.545695358013	3.85451892272687	0.298699765600722	12.90432523432	4.25526537557772e-38	5.67179593838114e-35	SAT1
chr4:147732045-147732283:+	66.8764468914903	3.40018531811334	0.269575493881394	12.6131098534102	1.78795996367822e-36	2.14483677242839e-33	ARHGAP10
chr1:223712366-223712688:+	100.770207911786	6.48314048558786	0.514309663386348	12.6055194897587	1.96871134463676e-36	2.14696920820569e-33	CAPN2
chr8:11868065-11868115:-	127.422917487129	5.33742485782372	0.425766084357403	12.5360498497182	4.74041904739439e-36	4.73883890771193e-33	CTSB
chr9:33624217-33624245:+	163.003737106214	2.5277078491658	0.206218119775402	12.2574478514245	1.53250804028227e-34	1.41415126547893e-31	
chr11:130069820-130070031:+	311.950319938938	2.65610365491979	0.21796551807973	12.1858892099998	3.69599874702538e-34	2.95581339795443e-31	APLP2
chr13:110307233-110307365:+	149.63629858337	6.1650781225392	0.50572509940778	12.1905717745841	3.48964306511154e-34	2.95581339795443e-31	COL4A2
chr1:152036946-152037057:-	297.702673709349	2.52972777221227	0.208723802582951	12.1199774098927	8.27819537337732e-34	6.20657698118964e-31	S100A11
chr11:62525290-62527330:-	64.9419622585098	5.79228059686239	0.48968067447252	11.8286893864084	2.7743980482913e-32	1.95774582278249e-29	AHNAK
chrX:51893607-51893683:+	67.5319536499181	4.20506556025713	0.361889373697402	11.6197541732	3.27076009791363e-31	2.1797798963651e-28	MAGED1
chr14:55191522-55191621:-	51.3675845884631	-3.09400441906503	0.26948966198959	-11.4809762876342	1.64413434116208e-30	1.03805450297791e-27	DLGAP5
chrX:133985478-133985641:-	302.023030292218	5.40519076116361	0.474178923903647	11.3990531604942	4.22691091715765e-30	2.53530116811116e-27	GPC3
chr11:62531839-62534070:-	72.7981660329158	6.00657369780189	0.537897655102533	11.1667594026915	5.93052296765192e-29	3.38774064380726e-26	AHNAK
chr13:30465824-30465983:-	265.50130171638	-1.39878819593138	0.129478206552771	-10.803271323976	3.32154335630472e-27	1.81114700464689e-24	HMGB1
chr10:94545761-94545856:+	48.2199437888605	-3.16966200906584	0.297482778716307	-10.6549428600322	1.65346172580111e-26	8.62388124465658e-24	HELLS
chr8:61578141-61578170:+	196.776375729462	3.03743584361823	0.288544465621165	10.5267513520988	6.50405027747347e-26	3.25094113035715e-23	
chr2:47403098-47403233:+	80.8420567660721	-2.42878389668505	0.231388997367049	-10.4965401307838	8.96043718216968e-26	4.2995761774923e-23	MSH2
chr7:80134795-80135129:+	335.508837438602	2.39064296309522	0.231883500094725	10.3096725817863	6.37180274552135e-25	2.939851759049e-22	GNAI1
chr1:93180309-93180509:-	176.495926987733	1.58738030235025	0.154052451513288	10.3041547651926	6.74822704639709e-25	2.99821228328072e-22	TMED5
chr12:91111416-91111707:-	293.482804025726	12.6143113545944	1.23568894960195	10.2083225383361	1.81983713416452e-24	7.79670223622769e-22	LUM
chr6:18264449-18264574:-	90.7277981803252	-2.05453281985283	0.201365891085767	-10.2029832797142	1.92273990446809e-24	7.95351306689628e-22	DEK
chr2:169798807-169799045:+	197.321883548777	-1.77744288336682	0.175897069161022	-10.1050170525564	5.2486438324273e-24	2.09875771379326e-21	SSB
chr2:189179701-189179834:-	40.1845869492206	5.11621872483121	0.50840064289734	10.0633600612191	8.02129669557801e-24	3.10398306968238e-21	COL5A2
chr5:171387793-171387963:+	324.725993989799	-2.28440452395713	0.227770284867116	-10.0294229569493	1.13176077974226e-23	4.2426882230588e-21	NPM1
chr7:130492067-130492300:+	240.953954272853	4.17317772654848	0.417132674580412	10.0044373909242	1.45717587368476e-23	5.29705508506738e-21	MEST
chr9:75890631-75891249:+	304.724022702055	2.8768105723908	0.290580898831719	9.90020536090643	4.15421127519474e-23	1.46570348403636e-20	PCSK5
chr11:62546695-62546876:-	123.00276258361	5.4839881558993	0.556455357317143	9.85521674611858	6.50761338027298e-23	2.23043800313585e-20	AHNAK
chr4:73436097-73436327:+	2811.23608710773	11.21671046924	1.17311340990416	9.56148857778077	1.16074972326371e-21	3.86701245619331e-19	AFP
chr5:123402416-123402420:-	80.370500517855	3.00301934185581	0.314166869263316	9.55867609114078	1.19272641613165e-21	3.86701245619331e-19	CEP120
chr2:189580754-189580803:-	150.875162563342	11.3662269795998	1.19506962364645	9.51093288181711	1.88960286032604e-21	5.96517787170296e-19	SLC40A1
chr5:52787849-52788262:+	45.750045348892	3.31760953284977	0.349377483413977	9.49577374143124	2.18581983678624e-21	6.72335763130455e-19	ITGA1;PELO
chr6:7579296-7581521:+	70.5011318841563	2.59688119285235	0.274180618163554	9.4714251147514	2.76051396811946e-21	8.27878139039026e-19	DSP
chrX:107717046-107717064:-	35.3298390570885	4.33764602509714	0.459076901994843	9.44862615881699	3.43306876961173e-21	1.00446568195762e-18	TSC22D3
chr2:215380830-215381085:-	59.1838585614871	5.84350726373323	0.620149648213924	9.42273736760628	4.39478328895599e-21	1.25523381748372e-18	FN1
chr12:9695283-9695292:+	102.29925847732	-2.20118863378608	0.233959044307162	-9.40843573841992	5.03575215498026e-21	1.40485774072426e-18	CLEC2D
chr11:130109425-130109582:+	37.1105755084192	2.98539795751614	0.317835030993332	9.39291665926771	5.83613159077717e-21	1.59114169461279e-18	APLP2
chr3:190120715-190121032:-	136.139155938596	2.12133276058205	0.229138763561824	9.25785200027798	2.08586011209834e-20	5.56043953438481e-18	P3H2
chr17:81860367-81860634:-	115.691491058566	2.10746520436784	0.228366371251654	9.22843933989503	2.74603604536345e-20	7.16118443482173e-18	P4HB
chr1:157073178-157073184:+	59.3888340209941	2.91672366511673	0.317685304768488	9.18117275598341	4.26421688790054e-20	1.08837331462245e-17	
chr5:83537007-83538245:+	119.001892074773	1.78397477090495	0.195062736061163	9.14564620043867	5.92744138596968e-20	1.48136639304359e-17	VCAN
chr8:61714502-61714652:-	50.2763572416756	2.2058194046988	0.24313235831433	9.07250445803289	1.16312223324114e-19	2.84751312448179e-17	ASPH
chr6:52284669-52284793:-	59.7143365736503	-2.61146110430156	0.288361185732798	-9.05621572357312	1.35054827195213e-19	3.24023541406755e-17	MCM3
chr8:73008802-73008940:+	52.8434243502555	-4.17175188995202	0.46148466161418	-9.03984950520366	1.56887659903166e-19	3.69024385921252e-17	TERF1
