feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr11:65499028-65502166:+	4189.89351979437	3.56416178225376	0.183782340930847	19.3933854808981	8.776544831047e-84	9.81656539352607e-80	MALAT1
chr2:215436039-215436073:-	234.8786092014	7.20995690015988	0.38915253818959	18.5273284704809	1.24307285454834e-76	6.95188493906158e-73	FN1
chr11:2131369-2133226:-	983.712854999264	7.93138247965543	0.487477365341924	16.2702579515507	1.60480286423721e-59	5.98324001216441e-56	IGF2;INS-IGF2
chr11:65502592-65504724:+	596.376719255446	3.52639008353702	0.225535812486509	15.6356103479041	4.16465244306409e-55	1.1645409393918e-51	MALAT1
chr2:188974269-188974543:+	2141.9496878461	8.74942415762279	0.561247757506686	15.5892367329745	8.61567966509075e-55	1.9273275410808e-51	COL3A1;AC066694.1
chrX:23783170-23783329:+	119.545695358013	4.18827827081149	0.298628773437974	14.02503255997	1.09561847060762e-44	2.04241543229103e-41	SAT1
chr11:130069820-130070031:+	311.950319938938	3.04139539331267	0.21780066818708	13.9641233363906	2.58061280728749e-44	4.12345060707293e-41	APLP2
chr17:50201609-50201635:-	221.446446592663	6.88188215598676	0.506950671798541	13.5750528381223	5.63030869097129e-42	7.87187533856423e-39	COL1A1
chr3:190120715-190121032:-	136.139155938596	2.99511242673753	0.224427826630803	13.3455484183994	1.2574177343196e-40	1.56269081759608e-37	P3H2
chr13:110307233-110307365:+	149.63629858337	6.58964833598658	0.505530395819555	13.0351179483552	7.72474701500543e-39	8.64012953628357e-36	COL4A2
chr6:7579296-7581521:+	70.5011318841563	3.45096389159713	0.269153232317448	12.8215584181689	1.24179235727281e-37	1.26267704691785e-34	DSP
chr1:223712366-223712688:+	100.770207911786	6.3254999328232	0.515845048822554	12.2624031136123	1.44160274784308e-34	1.34369389455207e-31	CAPN2
chr2:169798807-169799045:+	197.321883548777	-2.12609863216552	0.18434217259278	-11.533435904882	8.94990583241593e-31	7.70036128735171e-28	SSB
chr8:11868065-11868115:-	127.422917487129	4.92613296660415	0.428362176109936	11.4999251599186	1.32029858580204e-30	1.05482426301399e-27	CTSB
chr11:62525290-62527330:-	64.9419622585098	5.57065665136226	0.492366592633579	11.3140426964507	1.118161214344e-29	8.3377554549584e-27	AHNAK
chr11:62531839-62534070:-	72.7981660329158	5.94643892762903	0.539599354374226	11.020100152872	3.05718735929037e-28	2.13716503835392e-25	AHNAK
chr4:147732045-147732283:+	66.8764468914903	3.0037792872773	0.276508832972271	10.8632308595311	1.72534769744189e-27	1.13517729387574e-24	ARHGAP10
chrX:51893607-51893683:+	67.5319536499181	3.9605283689018	0.366160706216837	10.8163664250648	2.87968916947058e-27	1.78940685336269e-24	MAGED1
chr2:215380830-215381085:-	59.1838585614871	6.6508873414007	0.618167895841768	10.7590306551654	5.37323768061598e-27	3.16314018198367e-24	FN1
chr2:55232634-55232810:+	75.8981613009528	-2.85299253462579	0.269738407675207	-10.5768865443185	3.8142270691709e-26	2.13310648843383e-23	RPS27A
chr1:152036946-152037057:-	297.702673709349	2.21103999244264	0.211832261760102	10.4376924179123	1.66816414062318e-25	8.48109814221377e-23	S100A11
chr13:30465824-30465983:-	265.50130171638	-1.382055380418	0.132379706828508	-10.4400849157975	1.62665135844411e-25	8.48109814221377e-23	HMGB1
chr12:52904732-52905110:-	477.668645000596	2.18872397470907	0.212689817225666	10.2906852958871	7.76219421716477e-25	3.77478879647774e-22	KRT8
chr9:33624217-33624245:+	163.003737106214	2.13492462375093	0.210066167806007	10.1631054921823	2.89699054850588e-24	1.35011830354326e-21	
chr11:62546695-62546876:-	123.00276258361	5.56494067620692	0.5573725380711	9.98423907906464	1.78666613523016e-23	7.99354428901972e-21	AHNAK
chr5:69167042-69167249:+	127.172134179774	-1.48984678282241	0.151107379785671	-9.85952363766476	6.23444647393791e-23	2.68201091580752e-20	CCNB1
chrX:133985478-133985641:-	302.023030292218	4.63141336966895	0.475715505847578	9.73567880958012	2.12394840159462e-22	8.79865291549475e-20	GPC3
chr8:61714502-61714652:-	50.2763572416756	2.37591774188757	0.244798160722093	9.70561925334412	2.85338301451727e-22	1.13982460776342e-19	ASPH
chr5:10250154-10250380:+	75.9730605118073	-2.10857469605995	0.222153747883256	-9.49151079444326	2.27709712842131e-21	8.78252806254909e-19	CCT5
chr4:74933040-74933153:+	31.0339840428313	3.65769084022202	0.387241319471881	9.44550763645359	3.53685716462195e-21	1.31865824620988e-18	PARM1
