feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr2:215435675-215436125:-	300.2932412822	6.544464198252	0.333591600271673	19.6181924032927	1.08130219875627e-85	1.17916004774371e-81	FN1
chr17:50201631-50201676:-	275.888794120759	6.38553059196111	0.405546521755898	15.745494658205	7.37521390509332e-56	4.02133538175213e-52	COL1A1
chr13:110307210-110307419:+	126.382963654111	6.34024652786648	0.418915018077233	15.1349229659214	9.52922252053683e-52	3.46387238621514e-48	COL4A2
chr11:2131365-2133233:-	1177.01140502868	6.96116425162665	0.464910317296661	14.9731335112202	1.10013235766849e-50	2.99923584009371e-47	IGF2;INS-IGF2
chrX:23783172-23783372:+	180.009821159554	4.0506052265263	0.279927058194951	14.4702168223599	1.86882133629516e-47	4.07589933445974e-44	SAT1
chr3:190120716-190121042:-	87.6249826491114	3.26838416819585	0.227044145446577	14.3953686265163	5.53290935994945e-47	1.00560627617081e-43	P3H2
chr2:188974187-188974545:+	2184.56693157248	7.18016986797208	0.503775834129943	14.2527080132233	4.31229215628189e-46	6.71793513775057e-43	COL3A1;AC066694.1
chr1:223712367-223712690:+	86.5090334220484	5.96529853543299	0.431793591532427	13.8151622729329	2.06488403978169e-43	2.81469505672742e-40	CAPN2
chr11:130069821-130070033:+	214.287043422492	3.28052343098397	0.24463835560542	13.4096855861604	5.3063307933421e-41	6.42950414459951e-38	APLP2
chr19:20238335-20238505:-	80.2189859485184	-4.48146190944305	0.35614661106488	-12.5831940279972	2.61249315664376e-36	2.84892378732002e-33	CTC-260E6.6
chrX:133985387-133985684:-	377.02408422353	4.43765913154871	0.360718184758566	12.3022883765034	8.80438895077458e-35	8.72835104619971e-32	GPC3
chr11:62525091-62529519:-	77.5558176071306	5.82556526277194	0.485106835509764	12.0088294708325	3.19332907646658e-33	2.901937798239e-30	AHNAK
chrX:51893624-51893685:+	81.7767674678246	3.42495296326317	0.286755513293672	11.9438085912427	6.99454604560801e-33	5.8673480482581e-30	MAGED1
chr2:55232637-55232844:+	115.664073033246	-3.23620015231478	0.273318617753569	-11.8403941118736	2.41316304851484e-32	1.87968164600388e-29	RPS27A
chr11:62546696-62546952:-	114.060640032358	5.76853240408482	0.494988478848968	11.6538720608181	2.1926455138263e-31	1.49442495801724e-28	AHNAK
chr2:215380831-215381104:-	59.5530478625533	6.7301626220875	0.577300345927228	11.657991666847	2.08911922071906e-31	1.49442495801724e-28	FN1
chr4:147732062-147732285:+	42.3267658131977	3.28161290393936	0.28293325189394	11.5985409349111	4.19163612838849e-31	2.68881129294567e-28	ARHGAP10
chr19:38264485-38264889:+	73.6183083747514	2.27113922833001	0.20190172909052	11.2487359001852	2.34934901998599e-29	1.42331394794151e-26	SPINT2
chr4:74933047-74933179:+	30.5133907108776	3.96916131132176	0.353703235131157	11.221727474022	3.18977839899992e-29	1.83076491795232e-26	PARM1
chr6:7579297-7581523:+	47.5920831878533	3.5445371856096	0.320255924940742	11.0678270394699	1.79705265828757e-28	9.79842961931299e-26	DSP
chr4:78551612-78551833:+	66.5947603186004	2.5058080120805	0.228009812606019	10.9899130368144	4.27337641039845e-28	2.21910332168548e-25	ANXA3
chr8:11868030-11868119:-	166.657957108053	4.8401792301839	0.446264340967581	10.8459914580886	2.0836432449604e-27	1.03282407210423e-24	CTSB
chr1:153616256-153616412:-	129.244945220391	9.66364430932865	0.894673485121874	10.8013084885513	3.39332876209301e-27	1.60888044133149e-24	S100A14
chr13:29849625-29850390:-	50.2441635628026	3.34929667860121	0.313001914507971	10.7005629146588	1.01161781491342e-26	4.59653844651286e-24	UBL3
chr8:23528859-23529077:+	33.6055775167892	3.01180020018741	0.282799087389386	10.6499643545188	1.74431838028689e-26	7.6087167748114e-24	SLC25A37
chr8:61714469-61714654:-	56.0323110862708	2.72040544836475	0.257383696589698	10.569455192422	4.12886189262489e-26	1.73173995919517e-23	ASPH
chr2:169798817-169799047:+	183.574353166069	-2.02261715285182	0.192338558503018	-10.5159213451217	7.29641241447599e-26	2.9469399029578e-23	SSB
chr12:54280693-54280797:+	72.7858953758096	-2.58338579615494	0.246733048027213	-10.470367941428	1.18182741988078e-25	4.60279571921424e-23	RP11-968A15.8;HNRNPA1
chr4:76213791-76213963:-	45.5576281697962	2.87355405959484	0.275215402986367	10.4411091400185	1.60919431833346e-25	6.05112553152633e-23	SCARB2
chr10:17229273-17229937:+	28.4996218646977	5.47649842047589	0.524754774011167	10.4363003286547	1.69280001579563e-25	6.15332805741711e-23	VIM
chr2:231464355-231464632:-	251.945717181081	-1.52148009978953	0.145875547711519	-10.4299872299255	1.80912607976992e-25	6.36403867738419e-23	NCL
chr8:73008803-73009080:+	40.5502953814823	-4.1546457366223	0.401391498818495	-10.3506071973412	4.15840046385994e-25	1.41710490807477e-22	TERF1
chr12:91111437-91111803:-	372.669579896698	5.28252252888892	0.514443516473262	10.2684208464769	9.77922621639465e-25	3.23158975423587e-22	LUM
chr13:30465795-30465981:-	234.912532592333	-1.42826411951269	0.139251501967902	-10.2567232620723	1.10389155940206e-24	3.54056983978807e-22	HMGB1
chr2:47403072-47403202:+	61.3477673492308	-2.14253004072339	0.210477449597809	-10.1793804743332	2.45116910577731e-24	7.63714259957187e-22	MSH2
chr11:65502593-65505486:+	500.336179696845	3.48006060218468	0.345643962697991	10.0683390359848	7.62549436031299e-24	2.30988933331148e-21	MALAT1
chr11:62531700-62534077:-	51.4299452788022	6.3730054173024	0.635183592203623	10.0333281519328	1.08786627875742e-23	3.2062653432026e-21	AHNAK
chr2:215371929-215372398:-	44.4385363873868	6.47761413697506	0.649266527663689	9.97681824178432	1.92542085419797e-23	5.5254511618497e-21	FN1
chr12:52904692-52905232:-	499.264381219794	2.22106019827084	0.225900477731747	9.83202966444505	8.19502231248775e-23	2.29145431583792e-20	KRT8
