feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr3:190120715-190121032:-	136.139155938596	4.04963169007239	0.217060755745152	18.656673686454	1.11456895325234e-77	7.49324707271549e-74	P3H2
chr9:14722187-14722801:-	150.313528372574	8.43234454484721	0.722569345574725	11.6699450322518	1.8154050385027e-31	6.10248403692683e-28	CER1
chr1:152036946-152037057:-	297.702673709349	2.23720976773497	0.207868258667369	10.7626329391394	5.16723569166609e-27	1.15797751850237e-23	S100A11
chr6:119024097-119024386:-	24.4549343330675	8.24995802773983	0.871592889957431	9.46538013652539	2.92495208577054e-21	4.91611321815884e-18	FAM184A
chr6:2903263-2903312:-	32.6248941271507	3.51477878863054	0.407129346753058	8.63307648210978	5.97234730187535e-18	8.03041818210159e-15	SERPINB9
chrX:3347057-3347166:-	44.4941869769957	5.51419354368532	0.643647731016716	8.56709855090302	1.06125063226512e-17	1.18913133345306e-14	
chr9:111599645-111599696:-	27.6941714282866	5.59286950488883	0.683982684442584	8.17691680228246	2.91198925987271e-16	2.79675768487489e-13	PTGR1
chr3:146411705-146411711:-	16.6139513785296	10.1043286635957	1.23829450275948	8.1598752486413	3.35370791855258e-16	2.81837229205362e-13	RP11-758I14.3;PLSCR2
chr11:130069820-130070031:+	311.950319938938	1.7783467599745	0.218931357934724	8.12285081840457	4.55358902452695e-16	3.40153100132164e-13	APLP2
chr19:20362471-20362475:+	14.0109357963748	9.54314029022044	1.23201217663752	7.74597887195087	9.48482825291682e-15	6.37665003443598e-12	
chr2:224039231-224039307:-	18.4844854261937	3.96213662875791	0.520389318244267	7.61379315418252	2.66166643323102e-14	1.62676213005565e-11	SERPINE2
chr17:39730472-39730561:-	82.8142744289438	1.28867066485312	0.172675330028815	7.46296917248154	8.45941449526045e-14	4.73938697096967e-11	MIEN1
chr7:125917861-125917902:+	11.7063284620729	5.50441798500073	0.75241673851556	7.31565062715162	2.56137282297892e-13	1.32462380683749e-10	AC005276.1
chr12:7936124-7936189:-	79.7047414380509	2.36429895705522	0.324502531640594	7.28591837204471	3.19486383579683e-13	1.53421925486158e-10	SLC2A3
chr2:211592004-211592008:-	13.5335937848514	9.38888214653822	1.29977315697684	7.22347749385436	5.0674689188534e-13	2.2712395694301e-10	ERBB4
