feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr3:190120716-190121042:-	87.6249826491114	4.33428146197116	0.219688837229983	19.7291838612345	1.21109749207739e-86	9.69725761906362e-83	P3H2
chr9:14722188-14722803:-	88.4487691886407	8.38942734992994	0.586342479705177	14.3080667703767	1.94855026762983e-46	7.80102099645602e-43	CER1
chr6:2903263-2903316:-	25.7397214410412	3.49964592903298	0.313671997354138	11.1570237654395	6.61698135385956e-29	1.76607232334512e-25	SERPINB9
chr9:111599646-111599856:-	49.0641563481801	5.49321346687583	0.529533559376109	10.3736833475632	3.2668453012844e-25	6.53940758184604e-22	PTGR1
chr1:152036972-152037060:-	416.131739587115	1.99108687961846	0.206264144998259	9.65309254129099	4.76952459450868e-22	7.6379166856462e-19	S100A11
chr6:119024097-119024388:-	13.7825142521111	9.75807764094116	1.04582649603726	9.3304938036237	1.05378793639293e-20	1.20538285809974e-17	FAM184A
chrX:3347077-3347171:-	29.6714988082063	5.62510013721198	0.602544109391123	9.33558232424876	1.00437606058914e-20	1.20538285809974e-17	n/a
chr19:20362472-20362477:+	8.96618234502449	9.41542289915324	1.05835980433714	8.89624006936867	5.77705438916766e-19	5.78210931175818e-16	n/a
chr12:7936082-7936225:-	61.7788025401385	2.19708602953044	0.256854623200996	8.55381149908739	1.19089327587625e-17	1.05949805110457e-14	SLC2A3
chr15:88538537-88538542:+	6.78885871518811	9.21617587511525	1.09315863003321	8.43077630447399	3.43379594525333e-17	2.74944041336434e-14	n/a
chr2:211592005-211592012:-	7.72588499626708	9.17342805908511	1.09525344101684	8.37562130877071	5.4933285676305e-17	3.99864380372885e-14	ERBB4
chr2:224039232-224039309:-	14.8442130293609	4.33450232125207	0.520454194791595	8.32830701458317	8.20066170758963e-17	5.47189152438918e-14	SERPINE2
chr11:130069821-130070033:+	214.287043422492	2.04348113178956	0.245675344246104	8.31781120755247	8.96025864782925e-17	5.5188300763976e-14	APLP2
chr1:203186698-203186752:-	20.7882550789267	-14.1046871365558	1.70326992739179	-8.28094649575259	1.22200088112768e-16	6.98897218227811e-14	CHI3L1
chr2:189179701-189179870:-	41.5195858049649	4.26080152815414	0.527399970801602	8.07888085711892	6.53638483186185e-16	3.48912222324785e-13	COL5A2
chr13:110307210-110307419:+	126.382963654111	3.38227202615472	0.429246590667774	7.87955478200293	3.28549628737072e-15	1.64418554831108e-12	COL4A2
chr21:45981737-45981810:+	41.1289358511341	3.92193572369055	0.511953650045508	7.66072421466654	1.84887500300487e-14	8.70820126415295e-12	COL6A1
chr3:146160987-146161221:-	33.8928998573617	2.69043648203893	0.352765782182591	7.62669345477042	2.40851389325523e-14	1.07138726351637e-11	PLOD2
chr17:39730417-39730572:-	80.8549468615849	1.44129992994533	0.19000778850896	7.58547815989852	3.31263120037505e-14	1.39601252744226e-11	MIEN1
chr2:197499830-197499915:-	47.2705270866337	-1.48015808728921	0.195334013367334	-7.5775747488775	3.52074180544133e-14	1.40952898180844e-11	HSPD1
chr15:63042629-63042924:+	123.747616873005	-2.01661274410887	0.266971223224961	-7.55367084043209	4.23158817988985e-14	1.61344412173229e-11	TPM1
chr5:95731306-95731398:+	6.85560627088756	7.93238001203451	1.06565232681782	7.44368478575151	9.79149775208917e-14	3.56366011368082e-11	RHOBTB3
chrX:91779374-91779490:+	23.9762115015854	2.20358784068676	0.298798814244188	7.37482123635843	1.64565716115019e-13	5.72903343014328e-11	PCDH11X
chr19:14792281-14792459:+	144.545233270609	-1.47356035080153	0.203734238001421	-7.23275756326856	4.73283864639264e-13	1.57899329340275e-10	AC005255.3
chr2:55232637-55232844:+	115.664073033246	-1.67382707343166	0.231920600434862	-7.21724189353233	5.30525596306084e-13	1.69916737984912e-10	RPS27A
chr2:98444838-98444903:+	5.87191753726396	4.32370860372085	0.600254461701068	7.20312613998377	5.88474850386151e-13	1.81227620270843e-10	INPP4A
chr13:29849625-29850390:-	50.2441635628026	2.26239050905904	0.317470712661905	7.12629675376829	1.03105300259051e-12	3.05764495990453e-10	UBL3
chr1:223712367-223712690:+	86.5090334220484	3.18681237343262	0.451550681094811	7.05748547584074	1.69542479867576e-12	4.84830941535601e-10	CAPN2
chr11:62546696-62546952:-	114.060640032358	3.54446456785329	0.506475766575119	6.9982905437344	2.59104348701807e-12	7.15396041398402e-10	AHNAK
chr11:102452621-102452845:-	33.4662449423123	1.95891383377993	0.28106936474487	6.96950318850315	3.18062165780251e-12	8.4890792046749e-10	TMEM123
