feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr11:2131365-2133232:-	1177.5637645896	8.11633288358728	0.463760628197327	17.5011253437707	1.40466238782657e-68	1.60005092597325e-64	IGF2;INS-IGF2
chr1:152036972-152037060:-	416.345969066956	3.26788148342413	0.203942405274525	16.0235507619186	8.75073246079778e-58	4.98397967304737e-54	S100A11
chr2:188974187-188974545:+	2185.59688434193	8.03412325944508	0.50353353622203	15.9554879298099	2.60926439271044e-57	9.90737689912154e-54	COL3A1;AC066694.1
chrX:133985387-133985684:-	377.150649179052	5.66726655649851	0.357504747000385	15.8522833725965	1.35564273576407e-56	3.86053160077213e-53	GPC3
chr5:69167002-69167251:+	101.425531533766	-2.71366088189444	0.176238414797934	-15.397669600046	1.69674818078856e-53	3.8655317054725e-50	CCNB1
chr2:215435675-215436125:-	300.417590694101	4.89486930878427	0.336357974695177	14.5525591097408	5.62584109420929e-48	1.06806593173563e-44	FN1
chr17:50201631-50201676:-	276.029341288141	5.71275401303647	0.405970594943768	14.0718418629008	5.65764371949318e-45	9.20660280124955e-42	COL1A1
chr2:47403072-47403202:+	61.3296063678651	-3.20593449572434	0.229568352281088	-13.9650542588681	2.54711398348104e-44	3.62677192322906e-41	MSH2
chr7:26200592-26200842:-	141.862902040123	-2.3084292673284	0.17173637428974	-13.4417025914021	3.44419800338925e-41	4.35920660628966e-38	HNRNPA2B1
chr4:78551612-78551833:+	66.6159530944721	2.90462772587239	0.217061052992335	13.3816163048604	7.74447406902451e-41	8.82173041202582e-38	ANXA3
chr12:91111437-91111803:-	372.83420694655	6.78021853716733	0.508948419844226	13.3220151056615	1.72390812421558e-40	1.78518522208543e-37	LUM
chrX:23783172-23783372:+	180.037840432339	3.62472957049563	0.279017908675666	12.9910283812967	1.3756604741586e-38	1.30584570509505e-35	SAT1
chrX:51893624-51893685:+	81.8081730977442	3.62024365490026	0.280057310175393	12.9267957784533	3.1778914528583e-38	2.78456627226991e-35	MAGED1
chr2:189580634-189580816:-	202.844119891462	8.26870756340899	0.643345817166583	12.8526639060559	8.30985146241583e-38	6.76125128631276e-35	SLC40A1
chr14:55191499-55191627:-	36.9524560305626	-3.48802052320644	0.284124343756175	-12.2763874333828	1.21294496432775e-34	9.21110405910495e-32	DLGAP5
chr8:73008803-73009080:+	40.5297299204325	-5.79347427746226	0.488046932334383	-11.870731877673	1.67991516227874e-32	1.19599460084482e-29	TERF1
chr8:11868030-11868119:-	166.714563896244	5.23456082854368	0.444865956201651	11.7666024014005	5.80142570066995e-32	3.8872964797842e-29	CTSB
chr2:231464355-231464632:-	251.932528067737	-1.67294508147582	0.142625041466729	-11.7296728840291	8.98050579834477e-32	5.68316341938585e-29	NCL
chr10:94545765-94545858:+	35.9525320010987	-3.03760097694699	0.260549048708964	-11.6584612072026	2.07763211790714e-31	1.24559512921475e-28	HELLS
chr13:30465795-30465981:-	234.971488705651	-1.57242423566473	0.135939233118647	-11.5671112716394	6.04849764265584e-31	3.44492183237463e-28	HMGB1
chr21:44873645-44873792:-	119.301835461222	2.44482080933419	0.216069295515465	11.3149848686354	1.10621394506881e-29	6.0004204991804e-27	PTTG1IP
chrX:107716964-107717085:-	40.7317381194032	4.24616289023451	0.376522027777835	11.2773292848087	1.69823570663117e-29	8.79300133374346e-27	TSC22D3
chr5:42811891-42811934:-	253.833066720572	7.26019893139434	0.64497937254879	11.25648236269	2.15177356292329e-29	1.06568924588084e-26	SEPP1
chr2:27071623-27071707:-	57.6356822093726	3.02240881437866	0.271135016936782	11.1472463001094	7.38567314617257e-29	3.50542511700216e-26	OST4
chr7:92134210-92134836:-	271.404102321015	1.71885831282857	0.154313461809978	11.1387450755604	8.12562192971379e-29	3.70235837605479e-26	CYP51A1;LRRD1
chr7:130492083-130492302:+	254.885075065264	3.59727593562387	0.323411431603475	11.1229090381517	9.70548405392583e-29	4.2521218791642e-26	MEST
chr17:19387125-19387238:-	121.514440082417	7.50888039528463	0.682592896453024	11.0005252534904	3.7991249841873e-28	1.6028086183288e-25	MFAP4
chr1:26410712-26410882:+	39.3192472862808	-4.95174546745088	0.452562178791649	-10.9415804048676	7.29175907101557e-28	2.96644384206923e-25	LIN28A
chr2:21005130-21012657:-	225.380961064726	8.21736764238904	0.752052707984624	10.9265847395327	8.60254493014248e-28	3.3790203206639e-25	APOB
chr8:61578143-61578749:+	232.195538336808	2.89104601161991	0.264976224453901	10.9105864783837	1.02592330778254e-27	3.89543079965031e-25	KRT8P3
chr1:223712367-223712690:+	86.5714979402743	4.75123488706131	0.436334925089321	10.8889630736955	1.30113245464566e-27	4.78103219060282e-25	CAPN2
chr12:52904692-52905232:-	499.437794304386	2.42899756913593	0.223941164601796	10.8465880913636	2.07009097151069e-27	7.36887695514945e-25	KRT8
chr6:18264473-18264594:-	67.4207758900207	-2.4343742235537	0.229054467169835	-10.6279272944662	2.20968778357705e-26	7.62744046749278e-24	DEK
chr19:38264485-38264889:+	73.6768248210259	2.09774141808594	0.197777587840057	10.6065679180109	2.77765369483769e-26	9.30595683467534e-24	SPINT2
chr11:62525091-62529519:-	77.5764805718163	5.13525032916785	0.486000924646924	10.5663385988382	4.26835065837493e-26	1.38916520998711e-23	AHNAK
chr2:162073997-162074369:-	127.158535057639	7.38122306602874	0.699355923117469	10.5543155095134	4.85162743255155e-26	1.53513578011652e-23	DPP4
chr5:151686912-151687029:-	53.6554821939799	4.52680885045551	0.430372817541696	10.5183428551849	7.11132922853862e-26	2.18932841195361e-23	SPARC
chr19:20238335-20238505:-	80.1877666138346	-3.26857004016804	0.312380237526451	-10.4634341341496	1.27161564213018e-25	3.81183520513286e-23	CTC-260E6.6
chr1:226407925-226408222:-	68.2158303702986	-2.93751161147092	0.28321056734907	-10.3721822210479	3.31858340590631e-25	9.69281630171252e-23	PARP1
chr5:135578948-135579036:-	99.0591069944919	7.2873609053776	0.712883537131657	10.2223722751389	1.57439943867089e-24	4.48349600147502e-22	CXCL14
chr12:9115802-9116139:-	270.660777540595	10.267936435115	1.02007340764711	10.0658799240722	7.81850200452178e-24	2.17220869106116e-21	A2M
chr6:31862682-31862869:-	57.8376368477467	3.54919193750175	0.35720614525401	9.93597670325049	2.90316735996002e-23	7.87380461840587e-21	NEU1
chr4:73440600-73440837:+	546.333196882544	8.70239569562185	0.880047893802077	9.8885478357602	4.66749161873889e-23	1.23645109369895e-20	AFP
chr8:47960904-47961012:+	35.742890559132	-3.32565110454932	0.336491069226533	-9.88332650906232	4.91728904682211e-23	1.2730190802807e-20	MCM4
chr6:137219326-137219455:-	48.8771250554834	3.00184714037031	0.304668243222091	9.85283897206866	6.66346753718049e-23	1.68674574924495e-20	IFNGR1
chr14:74493262-74493423:-	53.3398032070169	2.29805960001462	0.233590034454233	9.83800360055549	7.72280557358115e-23	1.91240170192745e-20	NPC2
chr6:109382240-109382549:-	71.9476526489275	2.26470749411289	0.232514727291235	9.74006042755408	2.03433351512089e-22	4.93044533420044e-20	CD164
chr11:62546696-62546952:-	114.099422757647	4.83993094507078	0.497474493648969	9.72900320892826	2.26804488952781e-22	5.38235402846068e-20	AHNAK
chr3:133746350-133746461:+	382.80494745252	8.86765169047809	0.920323786898628	9.63536074663563	5.66925156298256e-22	1.31792743987621e-19	TFP1;TF
chr1:157073180-157073185:+	64.1615883047237	2.76598556277981	0.291652108422308	9.48385244921563	2.45064574626448e-21	5.58306113913974e-19	n/a
chr1:113979391-113979573:+	30.4839485068462	4.27973896828279	0.451930973813817	9.46989521910027	2.80124546948818e-21	6.25666414567447e-19	OLFML3
chr15:44711511-44711527:+	88.9113029461446	3.16751268142036	0.334768451987237	9.4618016202468	3.02682386572834e-21	6.63049051048299e-19	B2M
chr3:186612973-186613306:+	93.1378419708786	8.38997323008524	0.890396225005825	9.42274124087886	4.39462112832719e-21	9.44511873071227e-19	AHSG
chr17:28370161-28370477:-	128.995760287495	8.39516507568356	0.891361335836754	9.41836350552799	4.5817305720933e-21	9.66490610124347e-19	VTN
chr3:75214491-75215042:+	248.359670279576	-1.51145770231035	0.160921714414245	-9.39250310507852	5.85909793922086e-21	1.21347244773936e-18	MIR4444-2;HNRNPA3P6
chr15:34988144-34988354:-	58.9808011035853	-2.13964366541886	0.229003722029973	-9.34327025976816	9.34036569322515e-21	1.89993045734871e-18	ZNF770
chr14:22589169-22589264:-	59.3200096461209	1.8989450383226	0.206245620700976	9.20720174260464	3.34737171881741e-20	6.68945811386826e-18	DAD1
chr7:6484065-6484242:-	64.2417312240367	2.99316293575262	0.325842487007251	9.1859197468193	4.08025312712772e-20	8.01347644329515e-18	DAGLB;KDELR2
chr6:31280291-31280532:+	106.261428506756	-1.98072931873128	0.21606295344892	-9.16737130134411	4.84693925138709e-20	9.35787881568651e-18	RPL3P2
chr6:34236858-34236950:+	16.3090920870193	-3.99479369492438	0.436300585086356	-9.15605853275145	5.3827465954148e-20	1.0219144411395e-17	HMGA1
chr19:2427506-2427619:-	101.965470433512	-1.51596579850594	0.166400025102328	-9.1103700109041	8.21014812827709e-20	1.53314421851155e-17	TIMM13
chr1:62194711-62194921:+	37.2628691373276	-4.09246351526553	0.449422246132544	-9.10605460784997	8.54323358839496e-20	1.56961248073237e-17	L1TD1
chr2:189179701-189179870:-	41.5361938368445	4.77080088919635	0.525115085448423	9.08524820825193	1.03462343158721e-19	1.87069769987458e-17	COL5A2
chr7:143263400-143263540:+	37.6702362951335	3.64643595054868	0.402800507212259	9.05270943124001	1.39464033450799e-19	2.48224188287196e-17	GSTK1
chr2:231708524-231708588:+	43.9784089724185	-2.11119095635577	0.233476810709936	-9.04240104161197	1.53267620865719e-19	2.68595610658678e-17	PTMA
chr6:52284685-52284820:-	48.8628223689429	-2.33744069867427	0.260137645202883	-8.9853996212324	2.57795736014421e-19	4.44932004384889e-17	MCM3
chr11:62531700-62534077:-	51.4443834958321	5.67310707179654	0.636473116834278	8.91334908222633	4.9513784850248e-19	8.41808243625635e-17	AHNAK
chr7:137268174-137268627:-	115.840620031357	9.06341040422369	1.01734457668631	8.908889487321	5.15462607017921e-19	8.6347567007958e-17	PTN
chrX:103356452-103356565:+	50.0446967544834	2.20786386107641	0.248363533581781	8.88964587206361	6.1303975140511e-19	1.01204866786313e-16	WBP5
chr1:93180227-93180525:-	237.850372813465	1.26326037870669	0.142399408285198	8.87124738732503	7.23310687974256e-19	1.17703314953068e-16	TMED5
chr3:170495364-170495367:+	38.2074439404511	3.09274564305255	0.348859941464212	8.86529313188518	7.63030594417341e-19	1.22418049309971e-16	CLDN11
chr4:73443346-73443428:+	269.957038599327	8.43448572098432	0.952885674232687	8.85151907418086	8.63360144636318e-19	1.36590769549337e-16	AFP
chr12:101407714-101407809:-	31.7229965299789	2.29934789377113	0.26095628606938	8.81123780693217	1.23771485063331e-18	1.93134381692658e-16	ARL1
chr5:134758727-134758914:+	65.8948911296989	-1.78049887567297	0.20270988821208	-8.78348309190607	1.58488719101991e-18	2.439655404447e-16	DDX46
chr14:75660797-75660910:-	35.7675313720045	1.95897872508394	0.224253348999585	8.7355606229433	2.42450637971935e-18	3.68234028951775e-16	C14orf1
chrX:150983275-150983364:+	23.4950557454045	-3.40521740246665	0.390633189225367	-8.71717379984855	2.85232126370676e-18	4.27510414669523e-16	HMGB3
chr1:153616256-153616412:-	129.28794591136	7.80254588094668	0.89636114369177	8.70468999672495	3.18443958520653e-18	4.70168272126461e-16	S100A14
chr4:73404253-73404397:+	477.163844785802	11.7798147439295	1.3534651940343	8.70344859686944	3.21948250600158e-18	4.70168272126461e-16	ALB
chr18:59899948-59900022:+	17.0765280758095	-4.0493694938691	0.466413294119642	-8.68193412349516	3.89094775809516e-18	5.61035264714708e-16	PMAIP1
chr6:31946092-31946228:+	347.211767446439	9.15268086552457	1.05454744584758	8.67924994893728	3.98387314182631e-18	5.67253736981793e-16	XXbac-BPG116M5.17;CFB
chr6:83193204-83193304:-	36.2602233216748	2.36715302716419	0.273419080185905	8.65759999468472	4.81800830079235e-18	6.77554722892909e-16	PGM3
chr1:43172166-43172359:-	65.8489435526266	-2.21750783328913	0.25629866967815	-8.65204581855141	5.05843268866482e-18	7.02690326299768e-16	EBNA1BP2
chr2:215380831-215381104:-	59.5799331359687	5.04120099690355	0.584304116972053	8.62770062793288	6.25976684704155e-18	8.4886909707917e-16	FN1
chr8:103371477-103371647:+	24.4919079121779	6.03509441912074	0.6994015894352	8.62894009719703	6.19231107470604e-18	8.4886909707917e-16	CTHRC1
chr4:73442297-73442438:+	252.088149159945	8.19212807482661	0.952607056390794	8.59969283228351	7.99297377149555e-18	1.07115252036595e-15	AFP
chr22:38467992-38468238:+	56.0152144877288	4.568512178926	0.531526108009936	8.59508518975816	8.32030489248016e-18	1.08946978193275e-15	KDELR3
chr4:73447460-73447871:+	417.721163634322	8.79316991153302	1.02304732742751	8.59507637212033	8.32094381776393e-18	1.08946978193275e-15	AFP
chr4:73438129-73438294:+	261.831584991766	10.0444054316756	1.17004699469071	8.58461709423111	9.1139476373715e-18	1.17973838110567e-15	AFP
chr2:169798817-169799047:+	183.601824333118	-1.55862033837526	0.181600408681345	-8.58269179950015	9.26784236437967e-18	1.18617968958032e-15	SSB
chr4:154590661-154590835:-	317.12106052543	8.26399834875648	0.964439653157556	8.56870445102533	1.04655751211743e-17	1.32459295783663e-15	FGA
chr4:154612565-154612939:-	719.878518888301	8.06204680943256	0.942242000705461	8.55623799766564	1.1661043251323e-17	1.45968069973429e-15	FGG
chr16:19718156-19718268:-	57.0916164887276	-2.13632131135695	0.250036617878299	-8.54403378787008	1.29616118372546e-17	1.60484478737138e-15	KNOP1
chrX:106038723-106038737:-	154.744822402472	9.73263108747687	1.14061343624763	8.53280417202088	1.42842363699625e-17	1.74958856441121e-15	SERPINA7
chr2:47783062-47783262:+	59.2498794080056	-1.71381213132881	0.201301669539744	-8.51365085668328	1.68540981240648e-17	2.04239395458747e-15	MSH6
chr11:2129433-2130779:-	80.1070057050619	8.79094526333165	1.03399860488234	8.5018927702828	1.8652407157424e-17	2.23652178873912e-15	IGF2;AC132217.4
chr3:146160987-146161221:-	33.9033914871462	2.98559994090224	0.352894386398576	8.46032143319549	2.66641546018627e-17	3.13125139247235e-15	PLOD2
chr4:165327604-165327925:+	208.984773542142	2.2374789444095	0.264463301493892	8.46045153248297	2.66344229177798e-17	3.13125139247235e-15	MSMO1
