feature	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol
chr12:9115879-9115943:-	167.577635215853	2.88302783472314	0.312070256780686	9.23839350941173	2.50225745126556e-20	1.4152768144358e-16	A2M
chr2:189580754-189580803:-	175.153540362	1.98353831912021	0.242219843477408	8.18900008621805	2.63405352098969e-16	7.44910335735885e-13	SLC40A1
chrX:111561236-111561238:-	54.3944830204254	-4.4924466441388	0.561332831130331	-8.00317814137569	1.2124833133719e-15	2.2859352068105e-12	n/a
chr4:73444989-73445267:+	340.233536324411	2.0069163017013	0.258739293498053	7.7565192150314	8.72920889958747e-15	1.23431013840167e-11	AFP
chr5:83537007-83538245:+	109.028752090926	2.15478341994181	0.289169733419367	7.45162155963553	9.21998837256694e-14	1.04296508470477e-10	VCAN
chr1:155308819-155308974:+	236.466950876383	2.39691519147464	0.323269035843436	7.41461422440566	1.21979340555162e-13	1.14985858363333e-10	FDPS
chr1:153616255-153616410:-	296.479406218071	-2.18041326674228	0.302336424278919	-7.21187753656419	5.51855959143757e-13	4.45899614988155e-10	S100A14
chr16:68267922-68267945:+	92.6646792489708	-2.70215126111038	0.389977152612336	-6.92899889906244	4.23829102636214e-12	2.99647175563803e-09	SLC7A6
chr4:184625745-184625771:-	21.308998048335	5.66353485455558	0.853713572280869	6.63399884744048	3.2671237926754e-11	2.05320579681912e-08	n/a
chr1:23691760-23691810:+	202.950946413608	-1.69455005945186	0.256786094364965	-6.59907252237509	4.13737899694016e-11	2.34010156066936e-08	RPL11
chr4:73413418-73413610:+	17.6732921129885	5.06070684637068	0.798633556775381	6.33670699588951	2.34727762841668e-10	1.2069274787568e-07	ALB
chr4:73447458-73447853:+	582.194636917087	1.94299167479615	0.313801303773542	6.19178968165896	5.94848911865919e-10	2.8037212045947e-07	AFP
chr12:91182675-91182873:-	21.6056637444628	3.72294861120613	0.615280749034139	6.0508127664491	1.44116869286296e-09	6.27019240525606e-07	DCN
chr7:137262578-137262663:-	52.3219436532154	2.37023636491534	0.393366648208316	6.02551430252452	1.68572708972038e-09	6.81033744247035e-07	PTN
chr2:102337255-102337259:+	17.4683062402284	6.3309697402371	1.06918672464689	5.92129475076296	3.19416779647899e-09	1.20441420379234e-06	IL1RL1;IL18R1
chr4:73440598-73440814:+	1355.2412187334	1.50726443840337	0.255356957348633	5.90257831254441	3.57864149655575e-09	1.26504976903246e-06	AFP
chr17:19387169-19387237:-	127.74882450441	2.67717086655755	0.455146714907382	5.88199536297285	4.05349701030505e-09	1.34862229942855e-06	MFAP4
chr7:92134293-92134515:-	373.446163226379	1.46457181754329	0.249429677581846	5.87168227831559	4.31394919353964e-09	1.35553870214779e-06	CYP51A1;LRRD1
